Class,CBO,DIT,LCOM,WMC
org.apache.pdfbox.pdmodel.graphics.shading.ShadingPaint-2.0.30,9,0.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch-2.0.30,5,1.0,2,33
org.apache.pdfbox.pdmodel.graphics.shading.TriangleBasedShadingContext-2.0.30,10,1.0,3,22
org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingContext-2.0.30,7,1.0,1,12
org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingPaint-2.0.30,4,1.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.Type4ShadingContext-2.0.30,5,3.0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type4ShadingPaint-2.0.30,4,1.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.Type5ShadingContext-2.0.30,5,3.0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type5ShadingPaint-2.0.30,4,1.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingContext-2.0.30,4,3.0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingPaint-2.0.30,4,1.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.Type7ShadingContext-2.0.30,4,3.0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type7ShadingPaint-2.0.30,4,1.0,2,3
org.apache.pdfbox.pdmodel.graphics.shading.Vertex-2.0.30,4,0.0,0,4
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState-2.0.30,31,0.0,1,84
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState-2.0.30,48,0.0,25,70
org.apache.pdfbox.pdmodel.graphics.state.PDSoftMask-2.0.30,14,0.0,3,19
org.apache.pdfbox.pdmodel.graphics.state.PDTextState-2.0.30,19,0.0,9,19
org.apache.pdfbox.pdmodel.graphics.state.RenderingIntent-2.0.30,4,,2,5
org.apache.pdfbox.pdmodel.graphics.state.RenderingIntentTest-2.0.30,2,0.0,5,7
org.apache.pdfbox.pdmodel.graphics.state.RenderingMode-2.0.30,10,,5,6
org.apache.pdfbox.pdmodel.interactive.action.OpenMode-2.0.30,3,,2,0
org.apache.pdfbox.pdmodel.interactive.action.PDAction-2.0.30,39,0.0,1,12
org.apache.pdfbox.pdmodel.interactive.action.PDActionEmbeddedGoTo-2.0.30,13,1.0,4,21
org.apache.pdfbox.pdmodel.interactive.action.PDActionFactory-2.0.30,29,0.0,1,17
org.apache.pdfbox.pdmodel.interactive.action.PDActionGoTo-2.0.30,16,1.0,1,7
org.apache.pdfbox.pdmodel.interactive.action.PDActionHide-2.0.30,6,1.0,1,6
org.apache.pdfbox.pdmodel.interactive.action.PDActionImportData-2.0.30,5,1.0,1,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionJavaScript-2.0.30,16,1.0,1,7
org.apache.pdfbox.pdmodel.interactive.action.PDActionLaunch-2.0.30,8,1.0,1,26
org.apache.pdfbox.pdmodel.interactive.action.PDActionMovie-2.0.30,4,1.0,1,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionNamed-2.0.30,3,1.0,1,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionRemoteGoTo-2.0.30,9,1.0,1,19
org.apache.pdfbox.pdmodel.interactive.action.PDActionResetForm-2.0.30,6,1.0,1,7
org.apache.pdfbox.pdmodel.interactive.action.PDActionSound-2.0.30,8,1.0,1,21
org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm-2.0.30,7,1.0,1,9
org.apache.pdfbox.pdmodel.interactive.action.PDActionThread-2.0.30,6,1.0,1,8
org.apache.pdfbox.pdmodel.interactive.action.PDActionURI-2.0.30,16,1.0,1,12
org.apache.pdfbox.pdmodel.interactive.action.PDActionURITest-2.0.30,5,0.0,3,4
org.apache.pdfbox.pdmodel.interactive.action.PDAdditionalActions-2.0.30,6,0.0,1,5
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions-2.0.30,8,0.0,1,33
org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions-2.0.30,5,0.0,1,18
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions-2.0.30,10,0.0,1,15
org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions-2.0.30,6,0.0,1,9
org.apache.pdfbox.pdmodel.interactive.action.PDTargetDirectory-2.0.30,8,0.0,1,27
org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary-2.0.30,3,0.0,1,5
org.apache.pdfbox.pdmodel.interactive.action.PDWindowsLaunchParams-2.0.30,4,0.0,1,11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation-2.0.30,104,0.0,3,87
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment-2.0.30,7,2.0,3,7
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine-2.0.30,19,2.0,11,41
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink-2.0.30,21,1.0,8,22
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup-2.0.30,38,1.0,27,89
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup-2.0.30,5,1.0,3,6
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp-2.0.30,9,2.0,1,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle-2.0.30,20,2.0,5,25
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTest-2.0.30,8,0.0,1,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText-2.0.30,10,2.0,6,14
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup-2.0.30,16,2.0,2,17
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown-2.0.30,7,1.0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget-2.0.30,49,1.0,6,19
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary-2.0.30,22,0.0,1,26
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary-2.0.30,25,0.0,1,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry-2.0.30,18,0.0,1,11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream-2.0.30,28,2.0,0,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary-2.0.30,9,0.0,1,7
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary-2.0.30,24,0.0,1,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary-2.0.30,4,0.0,1,6
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.AnnotationBorder-2.0.30,14,0.0,1,11
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.CloudyBorder-2.0.30,8,0.0,1,116
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler-2.0.30,36,0.0,5,47
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCaretAppearanceHandler-2.0.30,13,1.0,3,6
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCircleAppearanceHandler-2.0.30,17,1.0,3,10
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFileAttachmentAppearanceHandler-2.0.30,10,1.0,3,7
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFreeTextAppearanceHandler-2.0.30,38,1.0,3,50
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDHighlightAppearanceHandler-2.0.30,20,1.0,3,17
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDInkAppearanceHandler-2.0.30,11,1.0,3,14
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLineAppearanceHandler-2.0.30,15,1.0,3,26
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler-2.0.30,15,1.0,3,19
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolygonAppearanceHandler-2.0.30,17,1.0,3,22
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolylineAppearanceHandler-2.0.30,17,1.0,4,24
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSoundAppearanceHandler-2.0.30,4,1.0,3,5
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquareAppearanceHandler-2.0.30,17,1.0,3,10
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquigglyAppearanceHandler-2.0.30,22,1.0,3,11
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDStrikeoutAppearanceHandler-2.0.30,12,1.0,3,14
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDTextAppearanceHandler-2.0.30,17,1.0,3,50
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDUnderlineAppearanceHandler-2.0.30,12,1.0,3,14
org.apache.pdfbox.pdmodel.interactive.annotation.layout.AppearanceStyle-2.0.30,4,0.0,2,6
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText-2.0.30,6,0.0,1,6
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText.Line-2.0.30,6,0.0,1,8
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText.Paragraph-2.0.30,6,0.0,1,6
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText.TextAttribute-2.0.30,3,0.0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText.Word-2.0.30,3,0.0,2,4
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainTextFormatter-2.0.30,12,0.0,1,19
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainTextFormatter.Builder-2.0.30,6,0.0,7,9
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainTextFormatter.TextAlign-2.0.30,2,,2,5
org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream-2.0.30,4,0.0,2,15
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild-2.0.30,6,0.0,1,12
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict-2.0.30,6,0.0,1,24
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue-2.0.30,10,0.0,1,55
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueCertificate-2.0.30,8,0.0,1,65
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP-2.0.30,4,0.0,1,6
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp-2.0.30,4,0.0,1,8
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature-2.0.30,26,0.0,1,40
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureOptions-2.0.30,11,0.0,3,14
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SigningSupport-2.0.30,3,0.0,1,5
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator-2.0.30,15,0.0,1,4
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure-2.0.30,20,0.0,26,55
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder-2.0.30,28,0.0,1,34
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties-2.0.30,6,0.0,7,17
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner-2.0.30,9,0.0,5,49
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination-2.0.30,25,0.0,1,10
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination-2.0.30,9,1.0,1,10
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination-2.0.30,26,1.0,1,23
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination-2.0.30,4,2.0,1,5
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination-2.0.30,3,2.0,1,8
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination-2.0.30,3,2.0,1,14
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination-2.0.30,5,2.0,1,8
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination-2.0.30,7,2.0,1,12
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline-2.0.30,15,2.0,3,5
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutlineTest-2.0.30,3,0.0,2,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem-2.0.30,33,2.0,6,40
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIterator-2.0.30,4,0.0,2,8
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIteratorTest-2.0.30,2,0.0,4,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemTest-2.0.30,2,0.0,1,15
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode-2.0.30,18,1.0,1,36
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNodeTest-2.0.30,3,0.0,3,30
org.apache.pdfbox.pdmodel.interactive.form.AcroFormsRotationTest-2.0.30,5,0.0,1,4
org.apache.pdfbox.pdmodel.interactive.form.AlignmentTest-2.0.30,5,0.0,1,4
org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper-2.0.30,49,0.0,1,98
org.apache.pdfbox.pdmodel.interactive.form.AppearanceStyle-2.0.30,4,0.0,2,6
org.apache.pdfbox.pdmodel.interactive.form.CombAlignmentTest-2.0.30,5,0.0,1,3
org.apache.pdfbox.pdmodel.interactive.form.ControlCharacterTest-2.0.30,8,0.0,1,14
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils-2.0.30,7,0.0,4,13
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils.KeyValue-2.0.30,4,0.0,2,4
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils.KeyValueKeyComparator-2.0.30,2,0.0,1,1
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils.KeyValueValueComparator-2.0.30,2,0.0,1,1
org.apache.pdfbox.pdmodel.interactive.form.HandleDifferentDALevelsTest-2.0.30,12,0.0,1,12
org.apache.pdfbox.pdmodel.interactive.form.MultilineFieldsTest-2.0.30,12,0.0,1,14
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm-2.0.30,102,0.0,3,93
org.apache.pdfbox.pdmodel.interactive.form.PDAcroFormFlattenTest-2.0.30,5,0.0,1,30
org.apache.pdfbox.pdmodel.interactive.form.PDAcroFormFromAnnotsTest-2.0.30,14,0.0,3,14
org.apache.pdfbox.pdmodel.interactive.form.PDAcroFormFromAnnotsTest.CreateFieldsFixup-2.0.30,4,1.0,1,2
org.apache.pdfbox.pdmodel.interactive.form.PDAcroFormGenerateAppearancesTest-2.0.30,3,0.0,3,3
org.apache.pdfbox.pdmodel.interactive.form.PDAcroFormTest-2.0.30,19,0.0,5,22
org.apache.pdfbox.pdmodel.interactive.form.PDButton-2.0.30,23,2.0,2,48
org.apache.pdfbox.pdmodel.interactive.form.PDButtonTest-2.0.30,13,0.0,1,26
org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox-2.0.30,16,3.0,1,10
org.apache.pdfbox.pdmodel.interactive.form.PDChoice-2.0.30,19,3.0,2,42
org.apache.pdfbox.pdmodel.interactive.form.PDChoiceTest-2.0.30,11,0.0,1,6
org.apache.pdfbox.pdmodel.interactive.form.PDComboBox-2.0.30,10,4.0,2,6
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString-2.0.30,21,0.0,1,35
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceStringTest-2.0.30,7,0.0,1,4
org.apache.pdfbox.pdmodel.interactive.form.PDField-2.0.30,67,0.0,5,45
org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory-2.0.30,17,0.0,1,18
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTree-2.0.30,3,0.0,1,3
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTree.FieldIterator-2.0.30,5,0.0,2,10
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTreeTest-2.0.30,4,0.0,1,2
org.apache.pdfbox.pdmodel.interactive.form.PDListBox-2.0.30,11,4.0,2,6
org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField-2.0.30,26,1.0,5,27
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton-2.0.30,10,3.0,6,10
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton-2.0.30,15,3.0,3,11
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField-2.0.30,22,2.0,6,23
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureFieldTest-2.0.30,10,0.0,2,4
org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField-2.0.30,43,1.0,6,24
org.apache.pdfbox.pdmodel.interactive.form.PDTextField-2.0.30,21,3.0,4,24
org.apache.pdfbox.pdmodel.interactive.form.PDTextFieldTest-2.0.30,9,0.0,1,3
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText-2.0.30,22,2.0,4,20
org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource-2.0.30,7,0.0,1,11
org.apache.pdfbox.pdmodel.interactive.form.PlainText-2.0.30,7,0.0,1,7
org.apache.pdfbox.pdmodel.interactive.form.PlainText.Line-2.0.30,6,0.0,1,8
org.apache.pdfbox.pdmodel.interactive.form.PlainText.Paragraph-2.0.30,7,0.0,1,10
org.apache.pdfbox.pdmodel.interactive.form.PlainText.TextAttribute-2.0.30,3,0.0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PlainText.Word-2.0.30,3,0.0,2,4
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter-2.0.30,11,0.0,1,19
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter.Builder-2.0.30,6,0.0,7,9
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter.TextAlign-2.0.30,2,,2,5
org.apache.pdfbox.pdmodel.interactive.form.PlainTextTest-2.0.30,1,0.0,6,6
org.apache.pdfbox.pdmodel.interactive.form.TestCheckBox-2.0.30,18,2.0,4,6
org.apache.pdfbox.pdmodel.interactive.form.TestFields-2.0.30,12,2.0,4,9
org.apache.pdfbox.pdmodel.interactive.form.TestListBox-2.0.30,8,2.0,3,5
org.apache.pdfbox.pdmodel.interactive.form.TestRadioButtons-2.0.30,16,0.0,9,10
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary-2.0.30,5,0.0,2,6
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary-2.0.30,4,0.0,2,26
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary-2.0.30,5,1.0,16,39
org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary-2.0.30,8,0.0,2,12
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread-2.0.30,5,0.0,1,10
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead-2.0.30,9,0.0,1,17
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition-2.0.30,14,1.0,7,17
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDimension-2.0.30,2,,2,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection-2.0.30,7,,3,3
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirectionTest-2.0.30,3,0.0,1,1
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion-2.0.30,2,,2,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionStyle-2.0.30,3,,2,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionTest-2.0.30,9,0.0,6,10
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences-2.0.30,13,0.0,1,36
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.BOUNDARY-2.0.30,1,,2,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.DUPLEX-2.0.30,4,,2,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.NON_FULL_SCREEN_PAGE_MODE-2.0.30,1,,2,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.PRINT_SCALING-2.0.30,1,,2,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.READING_DIRECTION-2.0.30,1,,2,0
org.apache.pdfbox.preflight.Benchmark-2.0.30,7,0.0,1,7
org.apache.pdfbox.preflight.Format-2.0.30,5,,3,2
org.apache.pdfbox.preflight.PreflightConfiguration-2.0.30,42,0.0,3,25
org.apache.pdfbox.preflight.PreflightContext-2.0.30,89,0.0,10,30
org.apache.pdfbox.preflight.PreflightDocument-2.0.30,26,1.0,3,19
org.apache.pdfbox.preflight.PreflightPath-2.0.30,16,0.0,1,14
org.apache.pdfbox.preflight.TestInvalidDirectory-2.0.30,6,0.0,2,11
org.apache.pdfbox.preflight.TestIsartorBavaria-2.0.30,7,0.0,2,32
org.apache.pdfbox.preflight.TestPDFBox3741-2.0.30,4,0.0,1,1
org.apache.pdfbox.preflight.TestPreflightConfiguration-2.0.30,6,0.0,2,8
org.apache.pdfbox.preflight.TestPreflightPath-2.0.30,1,0.0,2,2
org.apache.pdfbox.preflight.TestValidDirectory-2.0.30,6,0.0,2,11
org.apache.pdfbox.preflight.ValidationResult-2.0.30,20,0.0,2,15
org.apache.pdfbox.preflight.ValidationResult.ValidationError-2.0.30,81,0.0,6,46
org.apache.pdfbox.preflight.Validator_A1b-2.0.30,10,0.0,1,22
org.apache.pdfbox.preflight.action.AbstractActionManager-2.0.30,17,0.0,1,11
org.apache.pdfbox.preflight.action.ActionManagerFactory-2.0.30,27,0.0,1,25
org.apache.pdfbox.preflight.action.GoToAction-2.0.30,12,1.0,1,3
org.apache.pdfbox.preflight.action.GoToRemoteAction-2.0.30,16,2.0,1,10
org.apache.pdfbox.preflight.action.HideAction-2.0.30,11,1.0,1,5
org.apache.pdfbox.preflight.action.InvalidAction-2.0.30,6,1.0,1,2
org.apache.pdfbox.preflight.action.NamedAction-2.0.30,7,1.0,1,4
org.apache.pdfbox.preflight.action.SubmitAction-2.0.30,8,1.0,1,3
org.apache.pdfbox.preflight.action.ThreadAction-2.0.30,11,1.0,1,4
org.apache.pdfbox.preflight.action.UndefAction-2.0.30,6,1.0,1,2
org.apache.pdfbox.preflight.action.UriAction-2.0.30,11,1.0,1,4
org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction-2.0.30,20,0.0,1,11
org.apache.pdfbox.preflight.action.pdfa1b.TestForbiddenAction-2.0.30,4,1.0,1,7
org.apache.pdfbox.preflight.action.pdfa1b.TestGotoAction-2.0.30,5,1.0,3,5
org.apache.pdfbox.preflight.action.pdfa1b.TestGotoRemoteAction-2.0.30,5,1.0,3,13
org.apache.pdfbox.preflight.action.pdfa1b.TestHideAction-2.0.30,4,1.0,1,5
org.apache.pdfbox.preflight.action.pdfa1b.TestNamedAction-2.0.30,4,1.0,1,7
org.apache.pdfbox.preflight.action.pdfa1b.TestSubmitAction-2.0.30,4,1.0,1,6
org.apache.pdfbox.preflight.action.pdfa1b.TestThreadAction-2.0.30,4,1.0,1,4
org.apache.pdfbox.preflight.action.pdfa1b.TestUriAction-2.0.30,7,1.0,3,6
org.apache.pdfbox.preflight.annotation.AnnotationValidator-2.0.30,31,0.0,1,34
org.apache.pdfbox.preflight.annotation.AnnotationValidatorFactory-2.0.30,11,0.0,3,5
org.apache.pdfbox.preflight.annotation.FreeTextAnnotationValidator-2.0.30,6,1.0,1,2
org.apache.pdfbox.preflight.annotation.InkAnnotationValidator-2.0.30,7,1.0,1,2
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator-2.0.30,9,1.0,2,5
org.apache.pdfbox.preflight.annotation.LinkAnnotationValidator-2.0.30,13,1.0,1,5
org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator-2.0.30,7,1.0,1,2
org.apache.pdfbox.preflight.annotation.PopupAnnotationValidator-2.0.30,5,1.0,0,1
org.apache.pdfbox.preflight.annotation.PrintMarkAnnotationValidator-2.0.30,5,1.0,0,1
org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator-2.0.30,5,1.0,0,1
org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator-2.0.30,8,1.0,1,4
org.apache.pdfbox.preflight.annotation.TextAnnotationValidator-2.0.30,8,1.0,1,3
org.apache.pdfbox.preflight.annotation.TrapNetAnnotationValidator-2.0.30,5,1.0,0,1
org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator-2.0.30,8,1.0,1,4
org.apache.pdfbox.preflight.annotation.pdfa.PDFAbAnnotationFactory-2.0.30,15,1.0,1,1
org.apache.pdfbox.preflight.content.ContentStreamException-2.0.30,5,1.0,1,5
org.apache.pdfbox.preflight.content.PreflightContentStream-2.0.30,27,2.0,2,33
org.apache.pdfbox.preflight.content.PreflightStreamEngine-2.0.30,73,1.0,1,60
org.apache.pdfbox.preflight.content.PreflightStreamEngine.ColorSpaceType-2.0.30,1,,2,0
org.apache.pdfbox.preflight.content.StubOperator-2.0.30,13,1.0,2,42
org.apache.pdfbox.preflight.exception.MissingValidationProcessException-2.0.30,3,1.0,1,2
org.apache.pdfbox.preflight.exception.SyntaxValidationException-2.0.30,9,1.0,1,4
org.apache.pdfbox.preflight.exception.ValidationException-2.0.30,61,0.0,1,5
org.apache.pdfbox.preflight.font.CIDType0FontValidator-2.0.30,9,3.0,2,3
org.apache.pdfbox.preflight.font.CIDType2FontValidator-2.0.30,9,3.0,2,3
org.apache.pdfbox.preflight.font.DescendantFontValidator-2.0.30,17,2.0,1,11
org.apache.pdfbox.preflight.font.FontValidator-2.0.30,14,0.0,4,4
org.apache.pdfbox.preflight.font.SimpleFontValidator-2.0.30,15,1.0,1,11
org.apache.pdfbox.preflight.font.TrueTypeFontValidator-2.0.30,18,2.0,1,7
org.apache.pdfbox.preflight.font.Type0FontValidator-2.0.30,27,1.0,1,29
org.apache.pdfbox.preflight.font.Type1FontValidator-2.0.30,17,2.0,1,7
org.apache.pdfbox.preflight.font.Type3FontValidator-2.0.30,31,1.0,1,43
org.apache.pdfbox.preflight.font.container.CIDType0Container-2.0.30,4,1.0,1,2
org.apache.pdfbox.preflight.font.container.CIDType2Container-2.0.30,4,1.0,1,2
org.apache.pdfbox.preflight.font.container.FontContainer-2.0.30,26,0.0,3,18
org.apache.pdfbox.preflight.font.container.TrueTypeContainer-2.0.30,4,1.0,1,3
org.apache.pdfbox.preflight.font.container.Type0Container-2.0.30,4,1.0,1,9
org.apache.pdfbox.preflight.font.container.Type1Container-2.0.30,7,1.0,1,3
org.apache.pdfbox.preflight.font.container.Type3Container-2.0.30,3,1.0,1,2
org.apache.pdfbox.preflight.font.descriptor.CIDType0DescriptorHelper-2.0.30,17,1.0,1,10
org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper-2.0.30,17,1.0,1,9
org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper-2.0.30,24,0.0,2,23
org.apache.pdfbox.preflight.font.descriptor.TrueTypeDescriptorHelper-2.0.30,18,1.0,1,8
org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper-2.0.30,14,1.0,1,10
